,source,author,title,description,url,urlToImage,publishedAt,content
50,bbc-news,,Patriots quarterback Newton 'tests positive for Covid-19',"New England Patriots quarterback Cam Newton tests positive for coronavirus and will miss their next game against Kansas, say reports.",https://www.bbc.co.uk/sport/american-football/54403576,https://ichef.bbci.co.uk/live-experience/cps/624/cpsprodpb/12807/production/_114738757_camnewtonindex.jpg,2020-10-03T16:18:22Z,"Cam Newton replaced Tom Brady, who left for the Tampa Bay Buccaneers, as the New England Patriots starting quarterback this season
New England Patriots quarterback Cam Newton has tested positive for… [+1140 chars]"
51,BBC News,,Patriots quarterback Newton 'tests positive for Covid-19',"New England Patriots quarterback Cam Newton tests positive for coronavirus and will miss their next game against Kansas, say reports.",https://www.bbc.co.uk/sport/american-football/54403576,https://ichef.bbci.co.uk/live-experience/cps/624/cpsprodpb/12807/production/_114738757_camnewtonindex.jpg,2020-10-03T16:18:22Z,"Cam Newton replaced Tom Brady, who left for the Tampa Bay Buccaneers, as the New England Patriots starting quarterback this season
New England Patriots quarterback Cam Newton has tested positive for… [+1140 chars]"
52,,Sui-Lee Wee,Trump Has the Coronavirus. What Risks Does He Face?,"Older men have a greater chance of becoming severely ill from Covid-19, though many recover quickly. Experts say the next week will be crucial.",https://www.nytimes.com/2020/10/02/health/trump-coronavirus-explainer.html,https://static01.nyt.com/images/2020/10/02/world/VIRUS-TRUMP-SCIENCE/VIRUS-TRUMP-SCIENCE-facebookJumbo.jpg,2020-10-02T11:48:36Z,"The outcome could be complicated if Mr. Trump has certain underlying health conditions, which researchers widely agree pose a risk of serious illness.
Mr. Trump, White House officials and his doctor… [+1403 chars]"
53,New York Times,Sui-Lee Wee,Trump Has the Coronavirus. What Risks Does He Face?,"Older men have a greater chance of becoming severely ill from Covid-19, though many recover quickly. Experts say the next week will be crucial.",https://www.nytimes.com/2020/10/02/health/trump-coronavirus-explainer.html,https://static01.nyt.com/images/2020/10/02/world/VIRUS-TRUMP-SCIENCE/VIRUS-TRUMP-SCIENCE-facebookJumbo.jpg,2020-10-02T11:48:36Z,"The outcome could be complicated if Mr. Trump has certain underlying health conditions, which researchers widely agree pose a risk of serious illness.
Mr. Trump, White House officials and his doctor… [+1403 chars]"
54,wired,Eve Sneider,"Trump Tests Positive, Schools Navigate Reopening, and More Coronavirus News",Catch up on the most important updates from this week.,https://www.wired.com/story/trump-tests-positive-schools-navigate-reopening-and-more-coronavirus-news/,"https://media.wired.com/photos/5f773d80bffbad1295bbf367/191:100/w_1280,c_limit/Science_trump_1228828887.jpg",2020-10-02T20:01:00Z,"President Trump tests positive, new developments in contact tracing and testing, and Americas largest school districts navigate reopening. Heres what you should know: 
Want to receive this weekly ro… [+3928 chars]"
55,Wired,Eve Sneider,"Trump Tests Positive, Schools Navigate Reopening, and More Coronavirus News",Catch up on the most important updates from this week.,https://www.wired.com/story/trump-tests-positive-schools-navigate-reopening-and-more-coronavirus-news/,"https://media.wired.com/photos/5f773d80bffbad1295bbf367/191:100/w_1280,c_limit/Science_trump_1228828887.jpg",2020-10-02T20:01:00Z,"President Trump tests positive, new developments in contact tracing and testing, and Americas largest school districts navigate reopening. Heres what you should know: 
Want to receive this weekly ro… [+3928 chars]"
56,,John Branch and Jim Wilson,"At Cal, a Covid Survivor Keeps Watch Over Football’s Return",Every college team in America is trying to keep the coronavirus away. But not all of them are being guided by a staff member who has lived through it.,https://www.nytimes.com/2020/10/14/sports/ncaafootball/cal-football-pac-12.html,https://static01.nyt.com/images/2020/10/14/sports/14cal-football-1/14cal-football-1-facebookJumbo.jpg,2020-10-16T13:34:10Z,"But it is McGraw, not quarterback Chase Garbers, who might hold the key to this truncated season.
In late June, while vacationing in the California mountains with his family, McGraw developed a wimp… [+1248 chars]"
57,New York Times,John Branch and Jim Wilson,"At Cal, a Covid Survivor Keeps Watch Over Football’s Return",Every college team in America is trying to keep the coronavirus away. But not all of them are being guided by a staff member who has lived through it.,https://www.nytimes.com/2020/10/14/sports/ncaafootball/cal-football-pac-12.html,https://static01.nyt.com/images/2020/10/14/sports/14cal-football-1/14cal-football-1-facebookJumbo.jpg,2020-10-16T13:34:10Z,"But it is McGraw, not quarterback Chase Garbers, who might hold the key to this truncated season.
In late June, while vacationing in the California mountains with his family, McGraw developed a wimp… [+1248 chars]"
58,the-verge,Kim Lyons,"Twitter flags, limits sharing on Trump tweet about being “immune” to coronavirus","Twitter disabled sharing options on a tweet from President Trump on Sunday, and labeled it for violating its rules against spreading coronavirus misinformation. The president’s assertion he is “immune” conflicts with the CDC’s guidance on coronavirus reinfect…",https://www.theverge.com/2020/10/11/21511682/twitter-disables-sharing-trump-tweet-coronavirus-misinformation,https://cdn.vox-cdn.com/thumbor/1zez70uv4JdlHC48r4RTKuJo7kw=/0x146:2040x1214/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/20086270/acastro_200715_1777_twitter_0005.0.jpg,2020-10-11T19:11:34Z,"The tweet violated the platforms rules against sharing coronavirus misinformation
Illustration by Alex Castro / The Verge
Twitter disabled some sharing options on a tweet from President Trump on Su… [+2699 chars]"
59,The Verge,Kim Lyons,"Twitter flags, limits sharing on Trump tweet about being “immune” to coronavirus","Twitter disabled sharing options on a tweet from President Trump on Sunday, and labeled it for violating its rules against spreading coronavirus misinformation. The president’s assertion he is “immune” conflicts with the CDC’s guidance on coronavirus reinfect…",https://www.theverge.com/2020/10/11/21511682/twitter-disables-sharing-trump-tweet-coronavirus-misinformation,https://cdn.vox-cdn.com/thumbor/1zez70uv4JdlHC48r4RTKuJo7kw=/0x146:2040x1214/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/20086270/acastro_200715_1777_twitter_0005.0.jpg,2020-10-11T19:11:34Z,"The tweet violated the platforms rules against sharing coronavirus misinformation
Illustration by Alex Castro / The Verge
Twitter disabled some sharing options on a tweet from President Trump on Su… [+2699 chars]"
60,wired,Eve Sneider,"Another Covid Surge, Vaccine and Treatment Progress, and More",Catch up on the most important updates from this week.,https://www.wired.com/story/another-surge-vaccine-and-treatment-progress-and-more-coronavirus-news/,"https://media.wired.com/photos/5f9216628239757e36580363/191:100/w_1280,c_limit/covid_science_spain_1228996433.jpg",2020-10-23T17:50:59Z,"Americans prepare for another surge in cases, vaccine and treatment approval moves forward, and new partnerships curb coronavirus misinformation. Heres what you should know: 
Want to receive this we… [+2696 chars]"
61,Wired,Eve Sneider,"Another Covid Surge, Vaccine and Treatment Progress, and More",Catch up on the most important updates from this week.,https://www.wired.com/story/another-surge-vaccine-and-treatment-progress-and-more-coronavirus-news/,"https://media.wired.com/photos/5f9216628239757e36580363/191:100/w_1280,c_limit/covid_science_spain_1228996433.jpg",2020-10-23T17:50:59Z,"Americans prepare for another surge in cases, vaccine and treatment approval moves forward, and new partnerships curb coronavirus misinformation. Heres what you should know: 
Want to receive this we… [+2696 chars]"
62,cnn,,Anderson Cooper: Is Trump kidding himself about Covid-19 status?,CNN's Anderson Cooper discusses President Trump misleading the public about the coronavirus pandemic while he's still battling the infection.,https://www.cnn.com/videos/politics/2020/10/09/kth-donald-trump-covid-19-contagious-biden-debate-cooper-ac360-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/201008203146-anderson-cooper-super-tease.jpg,2020-10-09T00:48:56Z,
63,CNN,,Anderson Cooper: Is Trump kidding himself about Covid-19 status?,CNN's Anderson Cooper discusses President Trump misleading the public about the coronavirus pandemic while he's still battling the infection.,https://www.cnn.com/videos/politics/2020/10/09/kth-donald-trump-covid-19-contagious-biden-debate-cooper-ac360-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/201008203146-anderson-cooper-super-tease.jpg,2020-10-09T00:48:56Z,
64,cnn,"Veronica Stracqualursi, CNN",Chris Christie released from hospital after Covid-19 treatment,Former New Jersey Gov. Chris Christie said he was released from the hospital Saturday morning following treatment for the coronavirus.,https://www.cnn.com/2020/10/10/politics/chris-christie-released-hospital-coronavirus/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201003125931-chris-christie-2019-file-super-tease.jpg,2020-10-10T13:32:20Z,
65,CNN,"Veronica Stracqualursi, CNN",Chris Christie released from hospital after Covid-19 treatment,Former New Jersey Gov. Chris Christie said he was released from the hospital Saturday morning following treatment for the coronavirus.,https://www.cnn.com/2020/10/10/politics/chris-christie-released-hospital-coronavirus/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201003125931-chris-christie-2019-file-super-tease.jpg,2020-10-10T13:32:20Z,
66,bbc-news,https://www.facebook.com/bbcnews,Coronavirus in Senegal: Keeping Covid-19 at bay,"With only seven doctors per 100,000 people, Senegal has been praised for its handling of coronavirus.",https://www.bbc.co.uk/news/world-africa-54388340,https://ichef.bbci.co.uk/news/1024/branded_news/2E06/production/_114728711_img_2895.jpg,2020-10-04T23:38:34Z,"Despite only having seven doctors for every 100,000 people, Senegal has been widely praised for its handling of the coronavirus pandemic. The BBC's Mayeni Jones and Naomi Scherbel-Ball look at how th… [+7306 chars]"
67,BBC News,https://www.facebook.com/bbcnews,Coronavirus in Senegal: Keeping Covid-19 at bay,"With only seven doctors per 100,000 people, Senegal has been praised for its handling of coronavirus.",https://www.bbc.co.uk/news/world-africa-54388340,https://ichef.bbci.co.uk/news/1024/branded_news/2E06/production/_114728711_img_2895.jpg,2020-10-04T23:38:34Z,"Despite only having seven doctors for every 100,000 people, Senegal has been widely praised for its handling of the coronavirus pandemic. The BBC's Mayeni Jones and Naomi Scherbel-Ball look at how th… [+7306 chars]"
68,,Elizabeth Yuko,What's a 'COVID Passport'?,"It’s going to be a while before air travel returns to anything resembling what it was before the COVID-19 pandemic. And after seven months of restrictions on international travel, many people are eagerly awaiting the opportunity to board an international flig…",https://lifehacker.com/whats-a-covid-passport-1845323181,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/smsrhwbt0ndcztrdrmur.jpg",2020-10-09T16:00:00Z,"Its going to be a while before air travel returns to anything resembling what it was before the COVID-19 pandemic. And after seven months of restrictions on international travel, many people are eage… [+6820 chars]"
69,Lifehacker.com,Elizabeth Yuko,What's a 'COVID Passport'?,"It’s going to be a while before air travel returns to anything resembling what it was before the COVID-19 pandemic. And after seven months of restrictions on international travel, many people are eagerly awaiting the opportunity to board an international flig…",https://lifehacker.com/whats-a-covid-passport-1845323181,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/smsrhwbt0ndcztrdrmur.jpg",2020-10-09T16:00:00Z,"Its going to be a while before air travel returns to anything resembling what it was before the COVID-19 pandemic. And after seven months of restrictions on international travel, many people are eage… [+6820 chars]"
70,cnn,,Dr. Gupta: Trump's coronavirus tweet 'gross' and 'disrespectful',CNN's Dr. Sanjay Gupta and Jake Tapper react to President Donald Trump's tweet telling Americans not to be afraid of Covid-19.,https://www.cnn.com/videos/politics/2020/10/05/trump-tweet-dont-be-afraid-covid-19-tapper-gupta-sot-lead-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/201005163054-tapper-gupta-lead-10052020-super-tease.jpg,2020-10-05T20:39:44Z,
71,CNN,,Dr. Gupta: Trump's coronavirus tweet 'gross' and 'disrespectful',CNN's Dr. Sanjay Gupta and Jake Tapper react to President Donald Trump's tweet telling Americans not to be afraid of Covid-19.,https://www.cnn.com/videos/politics/2020/10/05/trump-tweet-dont-be-afraid-covid-19-tapper-gupta-sot-lead-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/201005163054-tapper-gupta-lead-10052020-super-tease.jpg,2020-10-05T20:39:44Z,
72,bbc-news,,Coronavirus: Senator who hugged White House guests has Covid-19,"Senator Mike Lee, who later tested positive for Covid-19, seen hugging other attendees at a White House event.",https://www.bbc.co.uk/news/world-us-canada-54401069,,2020-10-03T12:53:54Z,
73,BBC News,,Coronavirus: Senator who hugged White House guests has Covid-19,"Senator Mike Lee, who later tested positive for Covid-19, seen hugging other attendees at a White House event.",https://www.bbc.co.uk/news/world-us-canada-54401069,,2020-10-03T12:53:54Z,
74,bbc-news,https://www.facebook.com/bbcnews,Coronavirus: Italians find new ways to eat out,Traditional restaurants are trying to find ways of staying in business in a second wave of Covid-19.,https://www.bbc.co.uk/news/world-europe-54575958,https://ichef.bbci.co.uk/news/1024/branded_news/90AA/production/_114943073_mircocaratieantonelladesanctis-1.jpg,2020-10-21T23:02:00Z,"By Dany MitzmanBologna
image copyrightFrancesco Conversano
image captionAntonella serves the food at this Bologna restaurant, while her husband Mirco cooks
It's eight o'clock inside a traditional … [+6484 chars]"
75,BBC News,https://www.facebook.com/bbcnews,Coronavirus: Italians find new ways to eat out,Traditional restaurants are trying to find ways of staying in business in a second wave of Covid-19.,https://www.bbc.co.uk/news/world-europe-54575958,https://ichef.bbci.co.uk/news/1024/branded_news/90AA/production/_114943073_mircocaratieantonelladesanctis-1.jpg,2020-10-21T23:02:00Z,"By Dany MitzmanBologna
image copyrightFrancesco Conversano
image captionAntonella serves the food at this Bologna restaurant, while her husband Mirco cooks
It's eight o'clock inside a traditional … [+6484 chars]"
76,bbc-news,https://www.facebook.com/bbcnews,Covid-19: Italy tightens rules after coronavirus cases surge,"PM Giuseppe Conte targets public gatherings, hospitality and recreation ""to avoid a new lockdown"".",https://www.bbc.co.uk/news/world-europe-54592700,https://ichef.bbci.co.uk/news/1024/branded_news/180CA/production/_114960589_mediaitem114960586.jpg,2020-10-18T20:19:05Z,"image captionConte: ""The government is here but everyone has to do their part""
Italy has announced a new raft of measures to tighten restrictions amid a surge in coronavirus cases.
A mask-wearing P… [+1657 chars]"
77,BBC News,https://www.facebook.com/bbcnews,Covid-19: Italy tightens rules after coronavirus cases surge,"PM Giuseppe Conte targets public gatherings, hospitality and recreation ""to avoid a new lockdown"".",https://www.bbc.co.uk/news/world-europe-54592700,https://ichef.bbci.co.uk/news/1024/branded_news/180CA/production/_114960589_mediaitem114960586.jpg,2020-10-18T20:19:05Z,"image captionConte: ""The government is here but everyone has to do their part""
Italy has announced a new raft of measures to tighten restrictions amid a surge in coronavirus cases.
A mask-wearing P… [+1657 chars]"
